filepath,emotion,features
processed_ravdess\03-01-03-01-02-02-18.wav,3,"[-322.9142761230469, 50.72420120239258, 2.272979736328125, 10.999715805053711, 4.817718505859375, -4.366284370422363, 0.3133663237094879, -8.707733154296875, -1.2839146852493286, 1.467041254043579, -0.46761518716812134, -1.286888599395752, -1.495711326599121, 182.4488525390625, 55.173954010009766, 31.273151397705078, 15.757089614868164, 12.937044143676758, 20.521331787109375, 14.290236473083496, 20.279876708984375, 16.61948585510254, 10.544769287109375, 10.328434944152832, 9.940374374389648, 11.664322853088379, 0.5537629723548889, 0.6016709804534912, 0.607234001159668, 0.6346670389175415, 0.6341618895530701, 0.655007004737854, 0.5954656600952148, 0.5727908611297607, 0.5527644157409668, 0.5391303300857544, 0.5877050161361694, 0.5665403008460999, 0.3337782621383667, 0.3709520101547241, 0.3907875418663025, 0.4124743640422821, 0.41795220971107483, 0.43005186319351196, 0.43061307072639465, 0.43788912892341614, 0.41321107745170593, 0.3713165819644928, 0.3354397714138031, 0.29979199171066284, 1099.208544718677, 1482.1975434313401, 2007.7216344163908, 2576.4223792797916, 0.03953461299668874, 0.08324735461814163]"
processed_ravdess\03-01-03-02-01-02-20.wav,3,"[-303.0689392089844, 40.85697555541992, -28.878036499023438, 5.279540061950684, -8.429032325744629, -12.5773344039917, -2.5443906784057617, -13.574009895324707, -3.5671098232269287, 0.9250519275665283, -7.155763626098633, 8.548444747924805, 3.202967405319214, 161.00704956054688, 38.52565002441406, 39.9046630859375, 25.276409149169922, 25.821598052978516, 20.0508975982666, 19.30954360961914, 18.582571029663086, 13.525322914123535, 12.894050598144531, 12.809773445129395, 12.265093803405762, 18.911653518676758, 0.530928909778595, 0.5682657957077026, 0.5876794457435608, 0.647857129573822, 0.5765685439109802, 0.5623202323913574, 0.5962213277816772, 0.6155214905738831, 0.6417970061302185, 0.6316306591033936, 0.5675497055053711, 0.5313295125961304, 0.34060490131378174, 0.3595677316188812, 0.37042543292045593, 0.38636112213134766, 0.4042920172214508, 0.41875985264778137, 0.4082343280315399, 0.40003639459609985, 0.3603781461715698, 0.34940430521965027, 0.3267800807952881, 0.3321360945701599, 1261.496814407978, 1191.0215856505138, 2549.8322517641127, 2408.7063981523693, 0.01669081821236559, 0.027521630916454928]"
processed_ravdess\03-01-03-02-01-02-08.wav,3,"[-359.33477783203125, 53.23292922973633, -17.27488136291504, 19.673980712890625, 6.418462753295898, -3.1268813610076904, 6.413757801055908, -2.103274345397949, 3.2529895305633545, 1.188967227935791, -1.344167947769165, 0.7500166296958923, 1.3969899415969849, 169.68707275390625, 46.424583435058594, 39.625221252441406, 20.04876136779785, 18.03554916381836, 20.772539138793945, 15.009031295776367, 17.094310760498047, 13.57062816619873, 13.901330947875977, 12.97964859008789, 11.481489181518555, 13.818865776062012, 0.5770756006240845, 0.6138595938682556, 0.6324706673622131, 0.6508398056030273, 0.6777709722518921, 0.6824765205383301, 0.6447402238845825, 0.6129475831985474, 0.6103143692016602, 0.5971185564994812, 0.5305439829826355, 0.5095329880714417, 0.3282402753829956, 0.33593782782554626, 0.37433797121047974, 0.38505619764328003, 0.39148014783859253, 0.40454041957855225, 0.3928409516811371, 0.3989555835723877, 0.37478622794151306, 0.3487350344657898, 0.3331766724586487, 0.2909003794193268, 1071.0854292798538, 1066.9041326067747, 2074.705008783284, 2356.9177987198773, 0.020788068602071007, 0.028314566453874375]"
processed_ravdess\03-01-03-01-01-01-20.wav,3,"[-386.3233337402344, 44.8969612121582, -6.5141496658325195, 12.213552474975586, 0.0019070494454354048, -4.4797468185424805, 1.1079485416412354, -7.941267490386963, -1.7743557691574097, 3.0871312618255615, -2.3034563064575195, 6.407806396484375, -1.990486741065979, 178.7100830078125, 47.371246337890625, 30.90443229675293, 18.520437240600586, 22.023902893066406, 21.137338638305664, 17.805200576782227, 20.33252716064453, 13.88183879852295, 11.333244323730469, 15.161362648010254, 10.379596710205078, 15.319925308227539, 0.5780957341194153, 0.6118342876434326, 0.6633793711662292, 0.7209205627441406, 0.7401086688041687, 0.7289921641349792, 0.655026376247406, 0.6589038372039795, 0.6463311910629272, 0.6326481699943542, 0.5935898423194885, 0.543051540851593, 0.3241175413131714, 0.355239599943161, 0.3848031759262085, 0.38112321496009827, 0.365509569644928, 0.38998204469680786, 0.411314457654953, 0.39555367827415466, 0.3677082657814026, 0.34922167658805847, 0.313789427280426, 0.2985720932483673, 753.1671039783071, 938.5301601674523, 1541.2425321691176, 2018.9815946213278, 0.013113383374183007, 0.022436948977562883]"
processed_ravdess\03-01-03-02-01-02-11.wav,3,"[-366.93048095703125, 49.0626106262207, 5.812386512756348, 11.186495780944824, 6.280942916870117, 2.401137351989746, 3.377854585647583, 3.293020486831665, -1.714123010635376, 0.7414407134056091, 5.235814094543457, 3.023895740509033, 2.4041364192962646, 168.28695678710938, 52.23780059814453, 21.528512954711914, 18.872865676879883, 22.859376907348633, 16.187196731567383, 13.714507102966309, 11.523162841796875, 12.951213836669922, 12.41561508178711, 9.212175369262695, 9.15047836303711, 8.850119590759277, 0.5430585741996765, 0.5655609369277954, 0.634281575679779, 0.6740447282791138, 0.7117955088615417, 0.6770031452178955, 0.6500532627105713, 0.6383249163627625, 0.6306143403053284, 0.6224358677864075, 0.5874788761138916, 0.5525503754615784, 0.3614543676376343, 0.38582244515419006, 0.3943116068840027, 0.3895104229450226, 0.395143985748291, 0.3869919776916504, 0.39035922288894653, 0.3740459084510803, 0.33841273188591003, 0.3221128284931183, 0.3013201951980591, 0.3056650757789612, 1078.5811032705258, 1301.6003159124707, 2030.0872997113854, 2574.409675472525, 0.029449268511146497, 0.04198986766613526]"
processed_ravdess\03-01-03-02-01-01-03.wav,3,"[-324.8721008300781, 54.268760681152344, -4.233822822570801, 1.6131962537765503, -2.433893918991089, 4.457835674285889, -10.119272232055664, -4.386518478393555, -2.2776033878326416, -7.87818717956543, 9.294920921325684, -3.5969667434692383, -1.1531500816345215, 148.89859008789062, 44.73826217651367, 26.220430374145508, 20.58328628540039, 27.562721252441406, 15.44298267364502, 21.441730499267578, 13.094182968139648, 12.077102661132812, 15.452672004699707, 8.22264289855957, 11.753026962280273, 11.556909561157227, 0.5757933855056763, 0.6846997141838074, 0.6169955730438232, 0.5943073034286499, 0.5919820070266724, 0.560276210308075, 0.5475202798843384, 0.5911974906921387, 0.6182644367218018, 0.5149424076080322, 0.46788373589515686, 0.4753513038158417, 0.31406527757644653, 0.3155367970466614, 0.3773520290851593, 0.4200230836868286, 0.42873483896255493, 0.43104252219200134, 0.43629464507102966, 0.40369710326194763, 0.3731384873390198, 0.38398829102516174, 0.35466617345809937, 0.30896079540252686, 1279.2480923803873, 1242.9818898236579, 2542.71240234375, 2555.7701063682703, 0.023022723454301074, 0.02870383672436194]"
processed_ravdess\03-01-03-02-02-01-15.wav,3,"[-341.720703125, 63.71908950805664, -7.0920515060424805, 17.818220138549805, 16.69574737548828, -1.445536494255066, 2.6275694370269775, 3.372415781021118, -3.819681406021118, 6.032169818878174, 3.466949462890625, 4.825601577758789, 3.3506839275360107, 183.2750244140625, 63.27075958251953, 39.56805419921875, 19.92015266418457, 16.60194206237793, 24.43040657043457, 12.738677978515625, 14.696228981018066, 18.058055877685547, 10.341962814331055, 13.1676025390625, 9.01212215423584, 9.014654159545898, 0.5561001300811768, 0.567429780960083, 0.6261744499206543, 0.6840308308601379, 0.7034966945648193, 0.7194902300834656, 0.6994919776916504, 0.7086064219474792, 0.6592333912849426, 0.5789839029312134, 0.5618626475334167, 0.5442191958427429, 0.29697391390800476, 0.3379795551300049, 0.3540036678314209, 0.3548414409160614, 0.35396772623062134, 0.37053239345550537, 0.37029197812080383, 0.35967856645584106, 0.34689152240753174, 0.3431326448917389, 0.3254757523536682, 0.2746313214302063, 1178.29217569314, 1407.6689555895757, 2022.2172434737042, 2556.6007973020332, 0.043462985899390245, 0.06736518330556397]"
processed_ravdess\03-01-03-02-01-02-15.wav,3,"[-373.6517028808594, 72.56774139404297, -7.523176193237305, 21.671268463134766, 20.025094985961914, 1.1551963090896606, 6.036685943603516, 7.500153064727783, -1.7306054830551147, 7.516680717468262, 7.845724105834961, 6.461646556854248, 4.8925933837890625, 192.381103515625, 58.44367980957031, 33.24931335449219, 17.267494201660156, 15.721536636352539, 22.326995849609375, 14.47362232208252, 12.619025230407715, 17.197343826293945, 9.345852851867676, 10.890148162841797, 9.32483959197998, 8.727503776550293, 0.6014266014099121, 0.6588445901870728, 0.7182123064994812, 0.7919557094573975, 0.7725825309753418, 0.7572497725486755, 0.7724226117134094, 0.7888658046722412, 0.6904608011245728, 0.6373501420021057, 0.6205947995185852, 0.5931492447853088, 0.2672402262687683, 0.290939599275589, 0.29404184222221375, 0.3002365231513977, 0.32990115880966187, 0.35832709074020386, 0.3330642879009247, 0.3237656056880951, 0.3360583484172821, 0.3295122981071472, 0.29776638746261597, 0.2725589871406555, 628.0588858764085, 776.1659114090604, 1313.16650390625, 1745.393929245947, 0.006923828125, 0.014215059465178165]"
processed_ravdess\03-01-03-02-02-02-04.wav,3,"[-375.1911315917969, 33.678131103515625, -18.718358993530273, 7.415943622589111, -2.537154197692871, -6.606325626373291, -4.570578575134277, -11.392010688781738, 1.2597261667251587, 1.040615200996399, -3.259024143218994, -5.067117691040039, 0.28542688488960266, 195.19847106933594, 36.641624450683594, 44.43851852416992, 23.389328002929688, 24.2241268157959, 19.52212142944336, 17.115331649780273, 19.495193481445312, 11.432954788208008, 12.870857238769531, 10.793075561523438, 12.382701873779297, 12.88119888305664, 0.5394141674041748, 0.5455110669136047, 0.5962516665458679, 0.6489405035972595, 0.674238920211792, 0.6709046363830566, 0.674913763999939, 0.7117558121681213, 0.6614313125610352, 0.5796644687652588, 0.5344730019569397, 0.513737142086029, 0.347461462020874, 0.37039318680763245, 0.3893854022026062, 0.4066922664642334, 0.3920661211013794, 0.39804011583328247, 0.38449764251708984, 0.3613099455833435, 0.35634759068489075, 0.3466389775276184, 0.33260592818260193, 0.3133658170700073, 1477.0326624763857, 1718.068804165109, 2554.85510328796, 2910.7569501383773, 0.056269171779141106, 0.08024004893407412]"
processed_ravdess\03-01-03-01-02-02-12.wav,3,"[-341.7040100097656, 60.301902770996094, -8.020988464355469, 13.664019584655762, 8.31544303894043, -5.918020248413086, -0.14058007299900055, -10.46749496459961, -2.7284579277038574, 4.557313442230225, -2.45434308052063, 6.398175239562988, -4.308711528778076, 183.1604766845703, 48.60757827758789, 34.74441909790039, 23.427108764648438, 18.810352325439453, 18.796382904052734, 13.377336502075195, 18.893007278442383, 16.125301361083984, 9.432644844055176, 12.358298301696777, 9.31031608581543, 11.131102561950684, 0.5146899819374084, 0.56755530834198, 0.5842530727386475, 0.6234776377677917, 0.6637250185012817, 0.6649286150932312, 0.7014914155006409, 0.6691477298736572, 0.5636140704154968, 0.5467756986618042, 0.5626739859580994, 0.5064074397087097, 0.35027438402175903, 0.3697272837162018, 0.38992783427238464, 0.4107021987438202, 0.41589269042015076, 0.41779741644859314, 0.4012787342071533, 0.39456090331077576, 0.4046686887741089, 0.384413480758667, 0.3458802402019501, 0.30727285146713257, 1200.2880712965493, 1650.905458970022, 2028.8022248641305, 2746.5183712827175, 0.03975397903726708, 0.07619628046757354]"
processed_ravdess\03-01-03-01-01-02-10.wav,3,"[-332.0001525878906, 55.20072937011719, -3.486070156097412, 10.957805633544922, 8.916983604431152, -2.962162733078003, -1.5709617137908936, -8.820952415466309, -1.6689414978027344, 6.476202011108398, -2.09684681892395, -0.3798835277557373, 4.938660144805908, 163.59617614746094, 56.15966033935547, 25.88473129272461, 18.69986343383789, 17.179298400878906, 21.57623291015625, 14.754448890686035, 20.572265625, 12.961485862731934, 10.027350425720215, 15.384674072265625, 11.688128471374512, 9.281648635864258, 0.6016701459884644, 0.6493930220603943, 0.7484109997749329, 0.7887000441551208, 0.7100142240524292, 0.6563673615455627, 0.6033441424369812, 0.6009036898612976, 0.5955841541290283, 0.5865839123725891, 0.5457974672317505, 0.5187498927116394, 0.3393107056617737, 0.338131308555603, 0.33302509784698486, 0.33060944080352783, 0.39050161838531494, 0.42351871728897095, 0.43864771723747253, 0.4216051995754242, 0.38730698823928833, 0.34826788306236267, 0.30797871947288513, 0.303916335105896, 798.3967743391499, 950.9934840415129, 1459.376953125, 1983.78603383817, 0.017757161458333334, 0.024830716577695745]"
processed_ravdess\03-01-03-02-01-01-13.wav,3,"[-346.82952880859375, 64.50397491455078, -3.6941089630126953, 16.256546020507812, 14.607851028442383, 6.362635612487793, -4.258186340332031, 1.6927223205566406, -2.4337992668151855, 5.538896083831787, 6.50144100189209, -2.7573511600494385, 9.480137825012207, 182.31634521484375, 60.34804153442383, 25.029123306274414, 17.876184463500977, 18.721715927124023, 14.157129287719727, 17.358373641967773, 12.115833282470703, 16.895776748657227, 12.17819595336914, 9.882746696472168, 14.040815353393555, 10.22572135925293, 0.6010938882827759, 0.6050962805747986, 0.6491541266441345, 0.7144624590873718, 0.7462509274482727, 0.7186713814735413, 0.7327595949172974, 0.758573055267334, 0.6494296789169312, 0.5981540679931641, 0.5830640196800232, 0.5619848966598511, 0.2989445626735687, 0.3378351330757141, 0.35881179571151733, 0.34962472319602966, 0.3564351797103882, 0.3823550343513489, 0.3552277982234955, 0.3288249671459198, 0.3463042676448822, 0.35486698150634766, 0.32889604568481445, 0.2715056836605072, 783.3873092049599, 972.4952069865268, 1493.016922713926, 2054.665859294372, 0.011974360318791946, 0.018919306579380034]"
processed_ravdess\03-01-03-01-01-02-04.wav,3,"[-372.1142883300781, 49.198692321777344, -12.95439338684082, 13.06289291381836, 0.3496810793876648, -4.2487263679504395, 1.883222222328186, -8.279123306274414, -1.6569468975067139, 3.9709815979003906, -0.3418853282928467, -0.7098838686943054, -0.1018529161810875, 199.1616668701172, 49.61040496826172, 38.21686553955078, 20.964969635009766, 21.17762565612793, 21.627487182617188, 16.5379581451416, 19.936588287353516, 13.96207046508789, 10.607293128967285, 10.217785835266113, 10.111632347106934, 10.568602561950684, 0.5868988633155823, 0.6177847981452942, 0.618308961391449, 0.7078089714050293, 0.7042122483253479, 0.7190878391265869, 0.7148423790931702, 0.7297033071517944, 0.7046995162963867, 0.638026773929596, 0.5695765614509583, 0.5076196193695068, 0.3178431987762451, 0.3576056957244873, 0.3757949471473694, 0.3863500654697418, 0.3785892128944397, 0.39334022998809814, 0.3814603388309479, 0.3604509234428406, 0.3531436026096344, 0.34762242436408997, 0.3132811486721039, 0.27306050062179565, 943.0341813488831, 1100.805741078586, 1762.4152688419117, 2241.8076838594693, 0.021203533496732027, 0.029711464148386022]"
processed_ravdess\03-01-03-01-01-02-21.wav,3,"[-387.9628601074219, 73.9986572265625, 0.09505332261323929, 21.902320861816406, 19.62700653076172, -0.15237854421138763, 6.221560001373291, 2.276594877243042, -3.777730703353882, 8.797988891601562, 5.352319717407227, 1.2625864744186401, 7.212030410766602, 177.15924072265625, 69.74066162109375, 29.366392135620117, 20.450302124023438, 19.731754302978516, 21.33232307434082, 13.093050956726074, 12.544316291809082, 18.088903427124023, 10.293938636779785, 13.110638618469238, 10.740706443786621, 6.753315448760986, 0.5485895872116089, 0.6205577254295349, 0.6634761691093445, 0.666740357875824, 0.7146119475364685, 0.74180006980896, 0.6862061023712158, 0.6909049153327942, 0.6321974992752075, 0.5976914763450623, 0.6198697686195374, 0.5521730780601501, 0.3241761326789856, 0.3500157296657562, 0.3475792706012726, 0.37790447473526, 0.37463995814323425, 0.35399261116981506, 0.3794413208961487, 0.3772242069244385, 0.36253371834754944, 0.3230467140674591, 0.28623247146606445, 0.26723185181617737, 681.0355507933988, 936.171717870593, 1345.9564953315548, 1990.5199248257775, 0.008169778963414634, 0.014671850093121521]"
processed_ravdess\03-01-03-02-01-02-20.wav,3,"[-303.0689392089844, 40.85697555541992, -28.878036499023438, 5.279540061950684, -8.429032325744629, -12.5773344039917, -2.5443906784057617, -13.574009895324707, -3.5671098232269287, 0.9250519275665283, -7.155763626098633, 8.548444747924805, 3.202967405319214, 161.00704956054688, 38.52565002441406, 39.9046630859375, 25.276409149169922, 25.821598052978516, 20.0508975982666, 19.30954360961914, 18.582571029663086, 13.525322914123535, 12.894050598144531, 12.809773445129395, 12.265093803405762, 18.911653518676758, 0.530928909778595, 0.5682657957077026, 0.5876794457435608, 0.647857129573822, 0.5765685439109802, 0.5623202323913574, 0.5962213277816772, 0.6155214905738831, 0.6417970061302185, 0.6316306591033936, 0.5675497055053711, 0.5313295125961304, 0.34060490131378174, 0.3595677316188812, 0.37042543292045593, 0.38636112213134766, 0.4042920172214508, 0.41875985264778137, 0.4082343280315399, 0.40003639459609985, 0.3603781461715698, 0.34940430521965027, 0.3267800807952881, 0.3321360945701599, 1261.496814407978, 1191.0215856505138, 2549.8322517641127, 2408.7063981523693, 0.01669081821236559, 0.027521630916454928]"
